"Inoculum","Carbon_Source","Family","Replicate","sum_relab","Family_type"
1,"glucose_benzoate","Enterobacteriaceae",1,0.493459504,"Enterobacteriaceae"
1,"glucose_benzoate","Pseudomonadaceae",1,0.50635495,"Pseudomonadaceae"
1,"glucose_benzoate","Enterobacteriaceae",2,0.457649132,"Enterobacteriaceae"
1,"glucose_benzoate","Pseudomonadaceae",2,0.541887003,"Pseudomonadaceae"
1,"glucose_benzoate","Enterobacteriaceae",3,0.514240654,"Enterobacteriaceae"
1,"glucose_benzoate","Pseudomonadaceae",3,0.483625569,"Pseudomonadaceae"
1,"glucose_benzoate","Enterobacteriaceae",4,0.459597365,"Enterobacteriaceae"
1,"glucose_benzoate","Pseudomonadaceae",4,0.538361629,"Pseudomonadaceae"
1,"glucose_cellobiose","Enterobacteriaceae",1,0.996845719,"Enterobacteriaceae"
1,"glucose_cellobiose","Enterobacteriaceae",2,0.999443362,"Enterobacteriaceae"
1,"glucose_cellobiose","Enterobacteriaceae",3,0.997958995,"Enterobacteriaceae"
1,"glucose_cellobiose","Enterobacteriaceae",4,0.998886724,"Enterobacteriaceae"
1,"glucose_fructose","Enterobacteriaceae",1,0.998886725,"Enterobacteriaceae"
1,"glucose_fructose","Enterobacteriaceae",2,0.998979497,"Enterobacteriaceae"
1,"glucose_fructose","Enterobacteriaceae",3,0.999350588,"Enterobacteriaceae"
1,"glucose_fructose","Enterobacteriaceae",4,0.999165043,"Enterobacteriaceae"
1,"glucose_fumarate","Enterobacteriaceae",1,0.57723351,"Enterobacteriaceae"
1,"glucose_fumarate","Lachnospiraceae",1,0.013452083,"Lachnospiraceae"
1,"glucose_fumarate","Oxalobacteraceae",1,0.021616105,"Oxalobacteraceae"
1,"glucose_fumarate","Pseudomonadaceae",1,0.36960757,"Pseudomonadaceae"
1,"glucose_fumarate","Enterobacteriaceae",2,0.571945449,"Enterobacteriaceae"
1,"glucose_fumarate","Moraxellaceae",2,0.026904166,"Moraxellaceae"
1,"glucose_fumarate","Oxalobacteraceae",2,0.014379813,"Oxalobacteraceae"
1,"glucose_fumarate","Pseudomonadaceae",2,0.364041191,"Pseudomonadaceae"
1,"glucose_fumarate","Enterobacteriaceae",3,0.6950552,"Enterobacteriaceae"
1,"glucose_fumarate","Moraxellaceae",3,0.078578718,"Moraxellaceae"
1,"glucose_fumarate","Pseudomonadaceae",3,0.199554689,"Pseudomonadaceae"
1,"glucose_fumarate","Comamonadaceae",4,0.012153261,"Comamonadaceae"
1,"glucose_fumarate","Enterobacteriaceae",4,0.702291492,"Enterobacteriaceae"
1,"glucose_fumarate","Moraxellaceae",4,0.041933389,"Moraxellaceae"
1,"glucose_fumarate","Pseudomonadaceae",4,0.214955005,"Pseudomonadaceae"
1,"glucose_glutamine","Enterobacteriaceae",1,0.651637443,"Enterobacteriaceae"
1,"glucose_glutamine","Oxalobacteraceae",1,0.091845255,"Oxalobacteraceae"
1,"glucose_glutamine","Pseudomonadaceae",1,0.229149272,"Pseudomonadaceae"
1,"glucose_glutamine","Xanthomonadaceae",1,0.020688376,"Xanthomonadaceae"
1,"glucose_glutamine","Enterobacteriaceae",2,0.703033677,"Enterobacteriaceae"
1,"glucose_glutamine","Oxalobacteraceae",2,0.084980054,"Oxalobacteraceae"
1,"glucose_glutamine","Pseudomonadaceae",2,0.186566472,"Pseudomonadaceae"
1,"glucose_glutamine","Xanthomonadaceae",2,0.017163002,"Xanthomonadaceae"
1,"glucose_glutamine","Enterobacteriaceae",3,0.946098896,"Enterobacteriaceae"
1,"glucose_glutamine","Oxalobacteraceae",3,0.011689396,"Oxalobacteraceae"
1,"glucose_glutamine","Pseudomonadaceae",3,0.024584841,"Pseudomonadaceae"
1,"glucose_glutamine","Xanthomonadaceae",3,0.010947212,"Xanthomonadaceae"
1,"glucose_glutamine","Enterobacteriaceae",4,0.654698978,"Enterobacteriaceae"
1,"glucose_glutamine","Enterococcaceae",4,0.010854439,"Enterococcaceae"
1,"glucose_glutamine","Oxalobacteraceae",4,0.089340384,"Oxalobacteraceae"
1,"glucose_glutamine","Pseudomonadaceae",4,0.227293812,"Pseudomonadaceae"
1,"glucose_glycerol","Enterobacteriaceae",1,0.992949252,"Enterobacteriaceae"
1,"glucose_glycerol","Enterobacteriaceae",2,0.998608405,"Enterobacteriaceae"
1,"glucose_glycerol","Enterobacteriaceae",3,0.998886725,"Enterobacteriaceae"
1,"glucose_glycerol","Enterobacteriaceae",4,0.998330086,"Enterobacteriaceae"
1,"glucose_glycine","Enterobacteriaceae",1,0.84052324,"Enterobacteriaceae"
1,"glucose_glycine","Pseudomonadaceae",1,0.150848873,"Pseudomonadaceae"
1,"glucose_glycine","Enterobacteriaceae",2,0.997495129,"Enterobacteriaceae"
1,"glucose_glycine","Enterobacteriaceae",3,0.838111142,"Enterobacteriaceae"
1,"glucose_glycine","Pseudomonadaceae",3,0.151869376,"Pseudomonadaceae"
1,"glucose_ribose","Enterobacteriaceae",1,0.768902495,"Enterobacteriaceae"
1,"glucose_ribose","Pseudomonadaceae",1,0.231004758,"Pseudomonadaceae"
1,"glucose_ribose","Enterobacteriaceae",2,0.997958995,"Enterobacteriaceae"
1,"glucose_ribose","Enterobacteriaceae",3,0.998608405,"Enterobacteriaceae"
1,"glucose_ribose","Enterobacteriaceae",4,0.998701178,"Enterobacteriaceae"
1,"succinate_benzoate","Flavobacteriaceae",1,0.152797105,"Flavobacteriaceae"
1,"succinate_benzoate","Pseudomonadaceae",1,0.798497077,"Pseudomonadaceae"
1,"succinate_benzoate","Xanthomonadaceae",1,0.032934409,"Xanthomonadaceae"
1,"succinate_benzoate","Enterobacteriaceae",2,0.011318305,"Enterobacteriaceae"
1,"succinate_benzoate","Flavobacteriaceae",2,0.231097505,"Flavobacteriaceae"
1,"succinate_benzoate","Pseudomonadaceae",2,0.676593376,"Pseudomonadaceae"
1,"succinate_benzoate","Sphingobacteriaceae",2,0.050468504,"Sphingobacteriaceae"
1,"succinate_benzoate","Xanthomonadaceae",2,0.023193246,"Xanthomonadaceae"
1,"succinate_benzoate","Enterobacteriaceae",3,0.014472586,"Enterobacteriaceae"
1,"succinate_benzoate","Flavobacteriaceae",3,0.149550051,"Flavobacteriaceae"
1,"succinate_benzoate","Pseudomonadaceae",3,0.804063457,"Pseudomonadaceae"
1,"succinate_benzoate","Xanthomonadaceae",3,0.02393543,"Xanthomonadaceae"
1,"succinate_benzoate","Enterobacteriaceae",4,0.01335931,"Enterobacteriaceae"
1,"succinate_benzoate","Flavobacteriaceae",4,0.232952964,"Flavobacteriaceae"
1,"succinate_benzoate","Pseudomonadaceae",4,0.716764079,"Pseudomonadaceae"
1,"succinate_benzoate","Xanthomonadaceae",4,0.027460804,"Xanthomonadaceae"
1,"succinate_cellobiose","Brucellaceae",1,0.011132758,"Brucellaceae"
1,"succinate_cellobiose","Enterobacteriaceae",1,0.739679006,"Enterobacteriaceae"
1,"succinate_cellobiose","Oxalobacteraceae",1,0.075795528,"Oxalobacteraceae"
1,"succinate_cellobiose","Pseudomonadaceae",1,0.163651545,"Pseudomonadaceae"
1,"succinate_cellobiose","Enterobacteriaceae",2,0.799517582,"Enterobacteriaceae"
1,"succinate_cellobiose","Oxalobacteraceae",2,0.071527971,"Oxalobacteraceae"
1,"succinate_cellobiose","Pseudomonadaceae",2,0.113275815,"Pseudomonadaceae"
1,"succinate_cellobiose","Xanthomonadaceae",2,0.010483347,"Xanthomonadaceae"
1,"succinate_cellobiose","Enterobacteriaceae",3,0.836441229,"Enterobacteriaceae"
1,"succinate_cellobiose","Oxalobacteraceae",3,0.048984136,"Oxalobacteraceae"
1,"succinate_cellobiose","Pseudomonadaceae",3,0.097968272,"Pseudomonadaceae"
1,"succinate_cellobiose","Xanthomonadaceae",3,0.01150385,"Xanthomonadaceae"
1,"succinate_cellobiose","Enterobacteriaceae",4,0.73671027,"Enterobacteriaceae"
1,"succinate_cellobiose","Oxalobacteraceae",4,0.067167641,"Oxalobacteraceae"
1,"succinate_cellobiose","Pseudomonadaceae",4,0.175433714,"Pseudomonadaceae"
1,"succinate_cellobiose","Xanthomonadaceae",4,0.016977457,"Xanthomonadaceae"
1,"succinate_fructose","Brucellaceae",1,0.018183505,"Brucellaceae"
1,"succinate_fructose","Enterobacteriaceae",1,0.967065591,"Enterobacteriaceae"
1,"succinate_fructose","Brucellaceae",2,0.016328045,"Brucellaceae"
1,"succinate_fructose","Enterobacteriaceae",2,0.729010113,"Enterobacteriaceae"
1,"succinate_fructose","Oxalobacteraceae",2,0.083402913,"Oxalobacteraceae"
1,"succinate_fructose","Pseudomonadaceae",2,0.1507561,"Pseudomonadaceae"
1,"succinate_fructose","Xanthomonadaceae",2,0.01771964,"Xanthomonadaceae"
1,"succinate_fructose","Enterobacteriaceae",3,0.982373132,"Enterobacteriaceae"
1,"succinate_fructose","Brucellaceae",4,0.0195751,"Brucellaceae"
1,"succinate_fructose","Enterobacteriaceae",4,0.639298637,"Enterobacteriaceae"
1,"succinate_fructose","Oxalobacteraceae",4,0.090917525,"Oxalobacteraceae"
1,"succinate_fructose","Pseudomonadaceae",4,0.22163466,"Pseudomonadaceae"
1,"succinate_fructose","Xanthomonadaceae",4,0.026069209,"Xanthomonadaceae"
1,"succinate_fumarate","Brucellaceae",1,0.013452083,"Brucellaceae"
1,"succinate_fumarate","Comamonadaceae",1,0.033676594,"Comamonadaceae"
1,"succinate_fumarate","Enterobacteriaceae",1,0.052323964,"Enterobacteriaceae"
1,"succinate_fumarate","Flavobacteriaceae",1,0.013637656,"Flavobacteriaceae"
1,"succinate_fumarate","Moraxellaceae",1,0.329344095,"Moraxellaceae"
1,"succinate_fumarate","Pseudomonadaceae",1,0.472863903,"Pseudomonadaceae"
1,"succinate_fumarate","Sphingobacteriaceae",1,0.026347528,"Sphingobacteriaceae"
1,"succinate_fumarate","Xanthomonadaceae",1,0.050282958,"Xanthomonadaceae"
1,"succinate_fumarate","Chitinophagaceae",2,0.043324984,"Chitinophagaceae"
1,"succinate_fumarate","Comamonadaceae",2,0.028666852,"Comamonadaceae"
1,"succinate_fumarate","Enterobacteriaceae",2,0.045829854,"Enterobacteriaceae"
1,"succinate_fumarate","Moraxellaceae",2,0.35031079,"Moraxellaceae"
1,"succinate_fumarate","Pseudomonadaceae",2,0.453010483,"Pseudomonadaceae"
1,"succinate_fumarate","Sphingobacteriaceae",2,0.035160962,"Sphingobacteriaceae"
1,"succinate_fumarate","Xanthomonadaceae",2,0.025327052,"Xanthomonadaceae"
1,"succinate_fumarate","Comamonadaceae",3,0.021059468,"Comamonadaceae"
1,"succinate_fumarate","Enterobacteriaceae",3,0.062436218,"Enterobacteriaceae"
1,"succinate_fumarate","Flavobacteriaceae",3,0.11206982,"Flavobacteriaceae"
1,"succinate_fumarate","Moraxellaceae",3,0.2819371,"Moraxellaceae"
1,"succinate_fumarate","Pseudomonadaceae",3,0.445217552,"Pseudomonadaceae"
1,"succinate_fumarate","Sphingobacteriaceae",3,0.03451155,"Sphingobacteriaceae"
1,"succinate_fumarate","Xanthomonadaceae",3,0.027460831,"Xanthomonadaceae"
1,"succinate_fumarate","Brucellaceae",4,0.013544856,"Brucellaceae"
1,"succinate_fumarate","Comamonadaceae",4,0.013823175,"Comamonadaceae"
1,"succinate_fumarate","Enterobacteriaceae",4,0.073383431,"Enterobacteriaceae"
1,"succinate_fumarate","Moraxellaceae",4,0.399202152,"Moraxellaceae"
1,"succinate_fumarate","Pseudomonadaceae",4,0.362278504,"Pseudomonadaceae"
1,"succinate_fumarate","Rhizobiaceae",4,0.043696103,"Rhizobiaceae"
1,"succinate_fumarate","Sphingobacteriaceae",4,0.03979961,"Sphingobacteriaceae"
1,"succinate_fumarate","Xanthomonadaceae",4,0.035624826,"Xanthomonadaceae"
1,"succinate_glutamine","Enterobacteriaceae",1,0.132108732,"Enterobacteriaceae"
1,"succinate_glutamine","Moraxellaceae",1,0.180629001,"Moraxellaceae"
1,"succinate_glutamine","Pseudomonadaceae",1,0.317747472,"Pseudomonadaceae"
1,"succinate_glutamine","Rhizobiaceae",1,0.361072456,"Rhizobiaceae"
1,"succinate_glutamine","Enterobacteriaceae",2,0.077558215,"Enterobacteriaceae"
1,"succinate_glutamine","Moraxellaceae",2,0.256795621,"Moraxellaceae"
1,"succinate_glutamine","Pseudomonadaceae",2,0.372947398,"Pseudomonadaceae"
1,"succinate_glutamine","Rhizobiaceae",2,0.27572131,"Rhizobiaceae"
1,"succinate_glutamine","Enterobacteriaceae",3,0.126449578,"Enterobacteriaceae"
1,"succinate_glutamine","Moraxellaceae",3,0.210501902,"Moraxellaceae"
1,"succinate_glutamine","Pseudomonadaceae",3,0.299471194,"Pseudomonadaceae"
1,"succinate_glutamine","Rhizobiaceae",3,0.351424065,"Rhizobiaceae"
1,"succinate_glutamine","Enterobacteriaceae",4,0.102514149,"Enterobacteriaceae"
1,"succinate_glutamine","Moraxellaceae",4,0.247703869,"Moraxellaceae"
1,"succinate_glutamine","Pseudomonadaceae",4,0.308841266,"Pseudomonadaceae"
1,"succinate_glutamine","Rhizobiaceae",4,0.33416829,"Rhizobiaceae"
1,"succinate_glycerol","Enterobacteriaceae",1,0.925224974,"Enterobacteriaceae"
1,"succinate_glycerol","Pseudomonadaceae",1,0.073197885,"Pseudomonadaceae"
1,"succinate_glycerol","Enterobacteriaceae",2,0.977641711,"Enterobacteriaceae"
1,"succinate_glycerol","Pseudomonadaceae",2,0.020224511,"Pseudomonadaceae"
1,"succinate_glycerol","Enterobacteriaceae",3,0.973188607,"Enterobacteriaceae"
1,"succinate_glycerol","Pseudomonadaceae",3,0.02393543,"Pseudomonadaceae"
1,"succinate_glycerol","Enterobacteriaceae",4,0.868633453,"Enterobacteriaceae"
1,"succinate_glycerol","Pseudomonadaceae",4,0.126078486,"Pseudomonadaceae"
1,"succinate_glycine","Comamonadaceae",1,0.191112348,"Comamonadaceae"
1,"succinate_glycine","Enterobacteriaceae",1,0.018369051,"Enterobacteriaceae"
1,"succinate_glycine","Flavobacteriaceae",1,0.111976992,"Flavobacteriaceae"
1,"succinate_glycine","Pseudomonadaceae",1,0.573893682,"Pseudomonadaceae"
1,"succinate_glycine","Sphingobacteriaceae",1,0.088783746,"Sphingobacteriaceae"
1,"succinate_glycine","Moraxellaceae",2,0.496521013,"Moraxellaceae"
1,"succinate_glycine","Pseudomonadaceae",2,0.31394378,"Pseudomonadaceae"
1,"succinate_glycine","Rhizobiaceae",2,0.168754059,"Rhizobiaceae"
1,"succinate_glycine","Enterobacteriaceae",3,0.012060489,"Enterobacteriaceae"
1,"succinate_glycine","Moraxellaceae",3,0.450691159,"Moraxellaceae"
1,"succinate_glycine","Pseudomonadaceae",3,0.307542444,"Pseudomonadaceae"
1,"succinate_glycine","Rhizobiaceae",3,0.216253827,"Rhizobiaceae"
1,"succinate_ribose","Enterobacteriaceae",1,0.760089062,"Enterobacteriaceae"
1,"succinate_ribose","Pseudomonadaceae",1,0.23499397,"Pseudomonadaceae"
1,"succinate_ribose","Enterobacteriaceae",2,0.910010205,"Enterobacteriaceae"
1,"succinate_ribose","Pseudomonadaceae",2,0.084887281,"Pseudomonadaceae"
1,"succinate_ribose","Enterobacteriaceae",3,0.784117265,"Enterobacteriaceae"
1,"succinate_ribose","Pseudomonadaceae",3,0.203358382,"Pseudomonadaceae"
1,"succinate_ribose","Enterobacteriaceae",4,0.806753874,"Enterobacteriaceae"
1,"succinate_ribose","Pseudomonadaceae",4,0.190370165,"Pseudomonadaceae"
2,"glucose_benzoate","Enterobacteriaceae",1,0.429910011,"Enterobacteriaceae"
2,"glucose_benzoate","Pseudomonadaceae",1,0.497448744,"Pseudomonadaceae"
2,"glucose_benzoate","Sphingobacteriaceae",1,0.060395213,"Sphingobacteriaceae"
2,"glucose_benzoate","Enterobacteriaceae",2,0.383709064,"Enterobacteriaceae"
2,"glucose_benzoate","Pseudomonadaceae",2,0.318396884,"Pseudomonadaceae"
2,"glucose_benzoate","Sphingobacteriaceae",2,0.288523982,"Sphingobacteriaceae"
2,"glucose_benzoate","Enterobacteriaceae",3,0.466833658,"Enterobacteriaceae"
2,"glucose_benzoate","Pseudomonadaceae",3,0.498098153,"Pseudomonadaceae"
2,"glucose_benzoate","Sphingobacteriaceae",3,0.012802672,"Sphingobacteriaceae"
